URL,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CACHE_CONTROL,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATE_CITY,WHOIS_REG_YEAR,UPDATE_YEAR,DOMAIN_NAME,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,UDP_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,TIPO
B0_508,87,14,us-ascii,Apache/2.2.15 (CentOS),None,324,US,Kansas,1997,2017,motherearthnews.com,17,6,10,1457,0,21,20,2112,1781,21,4,Benigna
B0_589,87,16,UTF-8,AmazonS3,"max-age=900, private",30824,US,California,1994,2017,cnet.com,17,9,2,3124,0,23,21,9563,3564,23,6,Benigna
B0_892,87,16,UTF-8,Apache/2.2.0 (Fedora),"no-cache, no-store, max-age=0, must-revalidate",48831,US,California,2000,2017,blogspot.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1006,88,14,us-ascii,nginx/1.12.0,None,257,US,New York,1995,2017,rrstar.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2022,88,15,iso-8859-1,Apache,None,411,US,West Virginia,1996,2017,register-herald.com,12,4,9,936,0,12,14,904,936,12,0,Benigna
B0_2306,88,17,utf-8,AmazonS3,"public, max-age=180",9084,US,Virginia,1994,2017,usatoday.com,8,8,1,1008,0,8,8,486,1008,8,0,Benigna
B0_2318,88,17,UTF-8,Apache/2.2.0 (Fedora),"max-age=600, must-revalidate",11260,CA,Ontario,2007,2017,sportsofboston.com,4,3,2,432,0,4,6,372,432,4,0,Benigna
B0_378,88,16,UTF-8,Apache/2,None,11260,CA,Quebec,1997,2017,comicbookresources.com,30,0,4,3207,0,34,50,48750,3527,34,4,Benigna
B0_42,88,15,UTF-8,Apache/2.2.0 (Fedora),"max-age=0,no-cache, no-store, must-revalidate",13776,US,Washington,1994,2017,classmates.com,20,2,8,2133,0,24,26,17337,2437,24,4,Benigna
B0_494,88,15,UTF-8,Apache/2.2.0 (Fedora),"max-age=3600, public, must-revalidate, proxy-revalidate",11260,CN,Liaoning,2010,2017,clothes-fashion.com,11,3,4,1346,0,15,16,1725,1670,15,4,Benigna
B0_591,88,13,utf-8,Apache/2.2.0 (Fedora),"public, max-age=120",33799,US,New York,1995,2017,businessweek.com,84,32,4,7350,0,90,110,143113,7830,90,6,Benigna
B0_785,88,16,utf-8,AmazonS3,"public, max-age=180",9083,US,Virginia,1994,2017,usatoday.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M4_27,89,18,UTF-8,Apache/2,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
B0_2017,89,12,utf-8,Apache/2.2.22 (Debian),"public, max-age=900",30193,US,Georgia,1994,2017,weather.com,25,13,8,1818,0,25,7,438,1818,25,0,Benigna
B0_2039,89,20,UTF-8,Apache,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,California,2002,2017,mxdwn.com,4,3,2,432,0,4,4,244,432,4,0,Benigna
B0_2117,89,16,UTF-8,Apache/2.2.0 (Fedora),"no-cache, max-age=0, must-revalidate",11260,US,New York,1996,2017,elliman.com,9,3,4,738,0,9,5,306,738,9,0,Benigna
B0_2159,89,13,us-ascii,Apache/2.2.0 (Fedora),None,324,US,California,2003,2017,maxpreps.com,6,2,5,516,0,6,4,246,516,6,0,Benigna
B0_2178,89,16,utf-8,Apache/2.2.22 (Debian),None,0,US,Illinois,1990,2017,latimes.com,6,3,2,564,0,6,4,244,564,6,0,Benigna
B0_336,89,17,UTF-8,Apache/2,"no-cache, no-store, max-age=0, must-revalidate",37836,US,California,2000,2017,blogspot.com,55,6,14,4155,0,59,53,45079,4533,59,4,Benigna
B0_672,89,15,utf-8,Apache/2.2.0 (Fedora),no-cache,19856,US,New York,1994,2017,nytimes.com,73,58,6,6789,0,79,89,110553,7245,79,6,Benigna
B0_768,89,20,utf-8,Apache/2.2.0 (Fedora),private,11260,US,California,1995,2017,ebay.com,25,0,8,2200,0,29,30,28829,2480,29,4,Benigna
B0_1004,90,15,utf-8,Apache,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,CA,Manitoba,2000,2017,umanitoba.ca,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2255,90,16,UTF-8,Apache/2.2.0 (Fedora),None,40605,US,Texas,1999,2017,igougo.com,7,4,4,630,0,7,9,568,630,7,0,Benigna
B0_2273,90,17,iso-8859-1,Apache/2,None,392,US,New York,2009,2017,elevatorexpert.net,7,3,3,606,0,7,4,244,606,7,0,Benigna
B0_57,90,17,UTF-8,Apache/2.2.0 (Fedora),None,11260,CA,Ontario,2006,2017,firstshowing.net,17,3,4,2162,0,23,24,14374,2634,23,6,Benigna
B0_621,90,16,utf-8,nginx/1.12.0,"max-age=0, private, must-revalidate",19793,US,Illinois,1995,2017,suntimes.com,38,1,9,3432,0,42,48,64807,3754,42,4,Benigna
B0_960,90,16,UTF-8,nginx/1.12.0,None,11260,US,California,1995,2017,ebay.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_533,91,17,UTF-8,GSE,"private, max-age=0",38155,US,California,2000,2017,blogspot.com,39,0,2,3223,0,43,41,42120,3597,43,4,Benigna
B0_645,91,14,UTF-8,Apache,"no-store, no-cache, must-revalidate",9406,IE,Dublin,2009,2017,petinsuranceireland.com,13,3,6,1591,0,17,15,1936,1931,17,4,Benigna
B0_821,91,19,UTF-8,Apache/2.2.22,None,20,PH,Metro Manila,2005,2017,oddjack.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1093,92,19,UTF-8,Apache/2.4.7 (Ubuntu),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",5610,US,Michigan,1996,2017,statenews.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1324,92,18,UTF-8,Apache,max-age=300,30285,US,New York,1994,2017,sfgate.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_475,92,17,utf-8,Microsoft-IIS/7.5,"public, max-age=180",9084,US,Virginia,1994,2017,usatoday.com,16,1,6,1607,0,22,18,1690,2055,22,6,Benigna
B0_629,92,15,utf-8,Apache/2.2.0 (Fedora),private,37687,US,Florida,1994,2017,legacy.com,11,0,3,1358,0,17,16,9432,1798,17,6,Benigna
B0_826,92,16,utf-8,Apache,private,38483,US,Florida,1994,2017,legacy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_901,92,18,ISO-8859-1,Apache/2,"private, no-cache, no-store, must-revalidate",11260,US,California,1997,2017,facebook.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M4_63,93,19,utf-8,nginx,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Colorado,2003,2017,88logistics.com,1,1,1,90,0,1,4,354,90,1,0,Maligna
B0_139,93,19,ISO-8859-1,Microsoft-HTTPAPI/2.0,private,16479,US,Virginia,1994,2017,usatoday.com,41,28,6,5321,0,49,45,24126,5935,49,8,Benigna
M0_168,94,20,UTF-8,nginx/1.10.0 (Ubuntu),None,58,US,Massachusetts,2016,2017,crackzone.net,11,0,3,1260,0,19,17,2399,1850,19,8,Maligna
M4_65,94,19,utf-8,nginx/1.12.0,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Colorado,2003,2017,88logistics.com,1,1,1,90,0,1,4,354,90,1,0,Maligna
M4_68,94,19,utf-8,Apache/2.2.22 (Debian),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Colorado,2003,2017,88logistics.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
B0_668,94,19,UTF-8,Apache/2.2.15 (CentOS),None,8404,US,Massachusetts,2008,2017,threepress.org,20,8,6,2976,0,26,23,8187,3476,26,6,Benigna
M4_66,95,19,utf-8,Apache/2.2.22 (Debian),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Colorado,2003,2017,88logistics.com,1,1,1,90,0,1,4,354,90,1,0,Maligna
M4_67,95,19,utf-8,Apache/2,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Colorado,2003,2017,88logistics.com,1,1,1,90,0,1,5,416,90,1,0,Maligna
B0_1183,95,14,utf-8,Apache,no-cache,6783,UK,London,1997,2017,internationallawoffice.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1253,95,19,UTF-8,AmazonS3,"no-cache, must-revalidate, max-age=60",11260,US,California,2000,2017,wordpress.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_185,95,19,ISO-8859-1,Apache/2.2.15 (Red Hat),None,162,US,New York,2008,2017,unrealitymag.com,12,2,3,1316,0,14,22,16475,1468,14,2,Benigna
B0_2209,95,19,ISO-8859-1,Apache/2.2.29 (Unix),None,9,US,Washington,2010,2017,onceametro.com,5,3,3,486,0,5,5,306,486,5,0,Benigna
B0_1263,96,18,utf-8,Apache/2.2.29 (Unix),None,55367,US,Virginia,1996,2017,kffl.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_805,96,15,ISO-8859-1,Apache/2.2.29 (Unix),None,9,US,Washington,2007,2017,bloodyelbow.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_819,96,19,utf-8,Apache/2.2.29 (Unix),None,11260,US,California,2006,2017,scribd.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
M0_172,97,15,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",8755,UY,Montevideo,2009,2017,puenteaereo.info,3,0,2,198,0,3,6,384,198,3,0,Maligna
M0_174,97,15,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",8762,UY,Montevideo,2009,2017,puenteaereo.info,3,0,2,198,0,3,6,384,198,3,0,Maligna
B0_255,97,17,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,US,Wyoming,2003,2017,torrentreactor.net,43,0,2,3252,0,47,47,60076,3564,47,4,Benigna
B0_673,97,15,us-ascii,Apache/2.2.29 (Unix),None,324,US,Pennsylvania,2003,2017,thefreelibrary.com,40,32,7,5024,0,46,37,15154,5500,46,6,Benigna
B0_1208,98,19,us-ascii,Apache/2.2.29 (Unix),None,324,US,Utah,1999,2017,genealogy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2063,98,16,UTF-8,Apache/2.2.29 (Unix),None,11260,CA,Ontario,1999,2017,profilecanada.com,16,7,10,1176,0,16,16,1030,1176,16,0,Benigna
B0_2216,98,18,UTF-8,Apache/2.2.29 (Unix),None,11260,US,Wyoming,2007,2017,glamourvanity.com,6,3,2,564,0,6,5,306,564,6,0,Benigna
B0_243,98,18,UTF-8,Apache/2.2.29 (Unix),None,11260,US,New Jersey,1996,2017,nbcsports.com,44,17,11,5171,0,52,46,36825,5811,52,8,Benigna
B0_355,98,16,utf-8,Apache/2.2.29 (Unix),"private, no-store, no-cache, max-age=0",6730,US,California,2002,2017,smugmug.com,22,10,9,2784,0,28,30,14114,3312,28,6,Benigna
B0_693,98,18,UTF-8,Apache/2.2.29 (Unix),None,11260,US,Wyoming,2007,2017,glamourvanity.com,21,3,6,2038,0,25,14,1507,2354,25,4,Benigna
M4_17,99,20,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_7,99,20,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
B0_1134,99,14,ISO-8859-1,Apache/2.2.29 (Unix),None,2743,US,Illinois,2000,2017,schoolwebpages.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2234,99,16,UTF-8,Apache/2.2.29 (Unix),max-age=2592000,12588,US,FLORIDA,2007,2017,majorleaguesoccertalk.com,4,3,2,432,0,4,5,310,432,4,0,Benigna
B0_334,99,22,ISO-8859-1,Apache/2.2.29 (Unix),None,2346,SC,Mahe,2016,2017,mp3shake.com,19,5,5,2137,0,23,29,17922,2425,23,4,Benigna
B0_374,99,15,utf-8,Apache/2.2.29 (Unix),no-cache,11260,CA,Ontario,1995,2017,montrealgazette.com,20,2,6,2010,0,24,24,13434,2334,24,4,Benigna
M4_1,100,20,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,2,1,2,132,0,2,4,256,132,2,0,Maligna
M4_10,100,20,UTF-8,Apache/2.2.29 (Unix),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_11,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_12,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_13,100,20,UTF-8,Microsoft-HTTPAPI/2.0,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_14,100,20,UTF-8,Apache/2.2.15 (CentOS),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_15,100,20,UTF-8,AmazonS3,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_16,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_18,100,20,UTF-8,nginx/1.12.0,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_19,100,20,UTF-8,Apache,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_2,100,20,UTF-8,AmazonS3,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,1,0,1,66,0,1,3,190,66,1,0,Maligna
M4_20,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_21,100,20,UTF-8,Apache/2,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_22,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_23,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_24,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_25,100,20,UTF-8,AmazonS3,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_26,100,20,UTF-8,Apache/2,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,2,124,0,0,0,Maligna
M4_3,100,20,UTF-8,Apache/2.2.22 (Debian),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,1,0,1,66,0,1,3,190,66,1,0,Maligna
M4_4,100,20,UTF-8,Apache,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,1,0,1,66,0,1,3,190,66,1,0,Maligna
M4_5,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,1,0,1,66,0,1,3,190,66,1,0,Maligna
M4_6,100,20,UTF-8,Apache/2.2.0 (Fedora),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,1,0,1,66,0,1,3,190,66,1,0,Maligna
M4_8,100,20,UTF-8,Apache/2.2.22 (Debian),"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
M4_9,100,20,UTF-8,Apache/2,"no-store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,ES,Barcelona,2008,2017,coleyglesias.com,0,0,0,0,0,0,3,186,0,0,0,Maligna
B0_187,100,17,utf-8,Apache/2.2.0 (Fedora),None,14060,CA,Ontario,2000,2017,newswire.ca,35,9,12,2820,0,43,28,3254,3428,43,8,Benigna
B0_2042,100,15,utf-8,Apache/2.2.0 (Fedora),no-cache,11260,CA,British Columbia,2003,2017,usedmontreal.com,8,3,5,660,0,8,13,798,660,8,0,Benigna
B0_490,100,19,UTF-8,Apache,"no-cache, must-revalidate, max-age=0",5272,CA,Quebec,2009,2017,montrealonthecheap.com,27,0,2,3458,0,29,27,55407,3622,29,2,Benigna
B0_1058,101,21,ISO-8859-1,Apache/2.2.0 (Fedora),None,11260,UK,London,1995,2017,sportingnews.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_193,101,20,utf-8,Apache/2,None,11260,US,California,2006,2017,scribd.com,45,40,4,4721,0,49,74,82395,5009,49,4,Benigna
B0_214,101,20,utf-8,Apache/2.2.0 (Fedora),no-cache,4678,US,Massachusetts,2007,2017,wuzam.com,32,9,6,3327,0,38,32,10505,3769,38,6,Benigna
B0_2170,101,16,utf-8,nginx/1.12.0,no-cache,11260,CA,Ontario,1995,2017,montrealgazette.com,5,2,3,474,0,5,3,184,474,5,0,Benigna
B0_540,101,20,UTF-8,Apache/2.2.0 (Fedora),"no-cache, no-store, max-age=0, must-revalidate",11833,US,California,2000,2017,blogspot.com,62,4,3,7415,0,68,72,93298,7975,68,6,Benigna
B0_574,101,18,utf-8,nginx/1.12.0,"public, max-age=400",27131,US,New York,1994,2017,patch.com,61,51,6,6027,0,69,76,124751,6601,69,8,Benigna
B0_763,101,19,UTF-8,Apache,max-age=0,54473,US,Florida,1993,2017,npr.org,47,0,2,4104,0,51,84,131895,4380,51,4,Benigna
B0_772,101,15,UTF-8,Apache,"max-age=3, must-revalidate, max-age=0",7503,CA,Ontario,2009,2017,uopoly.com,4,2,2,276,0,4,5,416,276,4,2,Benigna
B0_1156,102,16,UTF-8,Microsoft-IIS/7.5,None,11260,CA,Ontario,1999,2017,profilecanada.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1280,102,12,UTF-8,nginx/1.4.6 (Ubuntu),None,11260,US,California,1995,2017,archive.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1377,102,20,ISO-8859-1,Varnish,None,9,US,Washington,2010,2017,onceametro.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_653,102,17,ISO-8859-1,Apache,None,11260,US,New York,2008,2017,luckyshow.org,48,11,11,3684,0,54,53,47558,4164,54,6,Benigna
B0_922,102,18,utf-8,Apache/2.2.0 (Fedora),"""public, no-cache=""""Set-Cookie"""", max-age=900""",24702,US,Florida,1994,2017,legacy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1064,103,21,utf-8,Apache,"public, max-age=604800",15591,US,Washington,1994,2017,rhapsody.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1199,103,17,utf-8,Apache/2,"max-age=180, post-check=30",15666,US,Ohio,2002,2017,nbcactionnews.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1292,103,17,utf-8,nginx,"store, no-cache, must-revalidate, post-check=0, pre-check=0",11260,BE,LA Louviere,2001,2017,bartintl.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1328,103,16,UTF-8,Microsoft-HTTPAPI/2.0,no-cache,11260,US,California,1998,2017,ripoffreport.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1426,103,20,utf-8,nginx/1.10.0 (Ubuntu),"""private, no-cache=""""set-cookie""""""",10843,US,California,2005,2017,savvysource.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1251,104,17,ISO-8859-1,nginx/1.12.0,None,9,US,Washington,2003,2017,athleticsnation.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2058,104,16,us-ascii,Apache/2.2.22 (Debian),None,257,US,New York,1999,2017,boonvilledailynews.com,4,3,2,432,0,4,5,310,432,4,0,Benigna
B0_2165,104,18,utf-8,Apache/2.2.15 (CentOS),"max-age=0, private, must-revalidate",11260,US,Washington,2005,2017,tapology.com,3,3,1,366,0,3,4,244,366,3,0,Benigna
B0_613,104,20,UTF-8,Apache/2.2.22 (Debian),"no-cache, must-revalidate, max-age=0",11260,US,Illinois,2016,2017,songsillinois.net,14,3,11,1260,0,18,17,1646,1576,18,4,Benigna
B0_906,104,17,UTF-8,Apache/2,"no-store, no-cache, must-revalidate",11260,US,Utah,1996,2017,deseretnews.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_114,105,21,UTF-8,Apache,max-age=1800,26857,US,Missouri,1996,2017,ynn.com,39,3,4,3238,0,43,44,26870,3550,43,4,Benigna
B0_2102,105,17,utf-8,AmazonS3,None,14060,CA,Ontario,2000,2017,newswire.ca,18,10,9,1212,0,18,11,682,1212,18,0,Benigna
B0_935,105,22,utf-8,Apache/2.2.15 (Red Hat),"public, proxy-revalidate, max-age=0, s-maxage=10",11260,US,New York,1993,2017,bloomberg.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1043,106,21,utf-8,Apache/2.2.29 (Unix),no-cache,11260,US,New York,1994,2017,nytimes.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1281,106,18,utf-8,Apache/2.2.29 (Unix),"private, max-age=900",65670,US,Illinois,1995,2017,post-trib.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2249,106,18,UTF-8,Apache/2.2.29 (Unix),"no-cache,no-store,must-revalidate",75176,US,Massachusetts,1999,2017,tripadvisor.com,7,5,5,630,0,7,8,508,630,7,0,Benigna
B0_313,106,19,us-ascii,Apache/2.2.29 (Unix),None,324,US,Colorado,2011,2017,onesourceblog.com,18,13,4,3381,0,24,22,14656,3851,24,6,Benigna
B0_526,106,19,UTF-8,Apache/2.2.29 (Unix),max-age=60,15058,US,New York,1994,2017,sfgate.com,54,3,5,5078,0,60,61,68512,5512,60,6,Benigna
B0_925,106,22,UTF-8,Apache/2.2.29 (Unix),no-cache,6298,US,California,1996,2017,gamespot.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2236,107,23,UTF-8,Apache/2.2.29 (Unix),no-cache,25886,US,New York,1994,2017,nytimes.com,6,3,2,564,0,6,4,244,564,6,0,Benigna
B0_1302,108,21,ISO-8859-1,Apache/2.2.29 (Unix),None,162,US,California,1994,2017,kqed.org,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_301,108,23,utf-8,Apache/2.2.29 (Unix),"private, no-store, must-revalidate",11260,US,New Jersey,1996,2017,njeda.com,9,0,3,1481,0,13,12,1327,1773,13,4,Benigna
B0_512,108,18,utf-8,Apache/2.2.29 (Unix),private,11260,US,Virginia,1995,2017,bbb.org,28,20,1,4422,0,36,34,44454,4982,36,8,Benigna
B0_851,109,20,ISO-8859-1,Apache/2.2.29 (Unix),None,9,US,Washington,2007,2017,fearthefin.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_872,109,18,utf-8,Apache/2.2.29 (Unix),None,33481,US,Florida,1994,2017,legacy.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1034,110,21,UTF-8,Apache/2.2.29 (Unix),"no-cache, private",42290,CA,Ontario,2009,2017,parkopedia.ca,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_46,110,15,ISO-8859-1,Apache/2.2.29 (Unix),None,22264,US,Florida,2006,2017,physicianassistantforum.com,8,4,3,822,0,12,13,1527,1178,12,4,Benigna
B0_188,111,22,UTF-8,Apache/2.2.29 (Unix),None,12027,PA,Panama,2006,2017,soccer-blogger.com,13,1,7,1524,0,17,12,1603,1844,17,4,Benigna
B0_466,112,19,UTF-8,Apache/2.2.29 (Unix),"no-cache, must-revalidate, max-age=0",11260,US,Michigan,2009,2017,progressivegreek.com,6,1,4,728,0,8,17,1180,888,8,2,Benigna
B0_877,112,19,ISO-8859-1,Apache/2.2.29 (Unix),None,162,us,California,1998,2017,sfexaminer.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_1120,113,18,UTF-8,Apache/2.2.29 (Unix),"no-cache,no-store,must-revalidate",39517,US,Massachusetts,1999,2017,tripadvisor.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2018,113,21,ISO-8859-1,Apache/2.2.29 (Unix),None,16230,US,Massachusetts,1995,2017,boston.com,7,6,3,606,0,7,9,595,606,7,0,Benigna
B0_1135,114,17,ISO-8859-1,Apache/2.2.29 (Unix),None,162,US,Washington,2007,2017,coloradoindependent.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_2092,114,23,utf-8,Apache/2.2.29 (Unix),no-cache,11260,US,Delaware,1999,2017,dealcatcher.com,4,2,3,396,0,4,4,246,396,4,0,Benigna
B0_2252,114,19,UTF-8,Apache/2.2.29 (Unix),None,11260,US,California,2002,2017,milebymile.com,15,4,7,1062,0,15,11,702,1062,15,0,Benigna
B0_690,114,18,ISO-8859-1,Apache/2.2.0 (Fedora),None,36816,NL,Noord Holland,1999,2017,olx.com,59,47,11,6945,0,71,71,62932,7895,71,12,Benigna
B0_1322,115,18,UTF-8,Apache/2.2.0 (Fedora),None,11260,US,California,1999,2017,about.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
B0_135,115,20,UTF-8,Microsoft-HTTPAPI/2.0,no-cache,10315,US,New York,1994,2017,nytimes.com,13,3,3,1984,0,19,18,2183,2484,19,6,Benigna
B0_411,115,19,ISO-8859-1,Apache/2.2.15 (CentOS),private,11260,US,New York,2000,2017,linuxquestions.org,47,10,10,4284,0,53,41,28130,4772,53,6,Benigna
B0_1014,116,19,ISO-8859-1,AmazonS3,no-cache,11260,FR,Paris,1995,2017,thestranger.com,0,0,0,0,0,0,0,0,0,0,0,Benigna
